,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-mir-1248,2.23434267488617,0.7135425615213,0.199828602827475,3.57077290950858,0.000355929387613376,0.0495558979736709
hsa-mir-31,16.1730738573833,1.13127262871032,0.322532045925321,3.50747357666362,0.000452383278200629,0.0495558979736709
hsa-mir-424,115.486949011654,0.643625044488565,0.152355755892079,4.2244878818,2.39484737076971e-05,0.00869329595589404
hsa-mir-483,21.927754943675,-1.71161306154015,0.495104239428016,-3.45707615737152,0.000546070501087282,0.0495558979736709
